year,country,motor_energy,engine,cars,cars_normalized,population,pop_normalized,ratio
1999-01-01,Estonia,Total,Total,458700.0,189.8089909957627,1379237.0,87.81598613013252,33.3
1999-01-01,Ireland,Total,Total,1269200.0,159.10484096410613,3732006.0,106.4168213586087,34.0
1999-01-01,Greece,Total,Total,2929000.0,168.72119815668202,10747768.0,106.19388093460537,27.3
1999-01-01,Spain,Total,Total,16848000.0,140.44681560520175,40303568.0,103.73287140344867,41.8
1999-01-01,France,Total,Total,27480000.0,116.68789808917197,60158533.0,103.66906270507926,45.7
1999-01-01,Croatia,Total,Total,1059000.0,133.2075471698113,4527460.0,94.8644709459669,23.4
1999-01-01,Italy,Total,Total,32038000.0,116.85876860227604,56909109.0,100.37878370970235,56.3
1999-01-01,Cyprus,Total,Total,257000.0,143.5754189944134,682862.0,119.24492058918545,37.6
1999-01-01,Latvia,Total,Total,526000.0,158.51155838559293,2399248.0,89.92211802978855,21.9
1999-01-01,Lithuania,Total,Total,1089334.0,220.9692076757678,3536401.0,95.7412172267001,30.8
1999-01-01,Luxembourg,Total,Total,263000.0,136.97916666666669,427350.0,112.66807276562088,61.5
1999-01-01,Hungary,Total,Total,2256000.0,116.01638011409305,10253416.0,98.82979208416374,22.0
1999-01-01,Malta,Total,Total,182642.0,167.36032841264168,386397.0,109.63794228641149,47.3
1999-01-01,Netherlands,Total,Total,6343000.0,115.13886367761845,15760225.0,105.82606472192113,40.2
1999-01-01,Austria,Total,Total,4010000.0,134.06887328652624,7982461.0,104.41662574570121,50.2
1999-01-01,Poland,Total,Total,9283000.0,176.46121788084582,38666983.0,101.6524878817862,24.0
1999-01-01,Portugal,Total,Total,4932000.0,193.2601880877743,10186634.0,101.90715381510296,48.4
1999-01-01,Romania,Total,Total,2980014.0,235.94726840855108,22488595.0,96.88601223666221,13.3
1999-01-01,Slovenia,Total,Total,849000.0,146.8177384880367,1978334.0,99.09621278946813,42.9
1999-01-01,Slovakia,Total,Total,1236400.0,97.0300821506713,5393382.0,101.9993520767114,22.9
1999-01-01,Finland,Total,Total,2083000.0,107.42650850954101,5159646.0,103.72434129016604,40.4
1999-01-01,Sweden,Total,Total,3890000.0,108.05555555555554,8854322.0,103.83817876287421,43.9
1999-01-01,United Kingdom,Total,Total,24628000.0,118.84953189846539,58579685.0,102.48913290928007,42.0
1999-01-01,Iceland,Total,Total,151000.0,125.83333333333333,275712.0,108.6399905431763,54.8
1999-01-01,Liechtenstein,Total,Total,21000.0,124.33392539964476,32015.0,112.52284549416561,65.6
1999-01-01,Norway,Total,Total,1814000.0,112.46125232486051,4445329.0,105.01316288048803,40.8
1999-01-01,Switzerland,Total,Total,3467000.0,116.14740368509213,7123537.0,106.73804475677457,48.7
2000-01-01,Belgium,Total,Total,4678000.0,121.06625258799173,10239085.0,102.92832110715734,45.7
2000-01-01,Bulgaria,Total,Total,1993000.0,151.3287775246773,8190876.0,93.42521102258526,24.3
2000-01-01,Czechia,Total,Total,3438900.0,142.63376192451264,10278098.0,99.1893150636811,33.5
2000-01-01,Denmark,Total,Total,1854000.0,116.60377358490565,5330020.0,103.78959105302033,34.8
2000-01-01,Germany,Total,Total,43772000.0,142.64950301450222,82163475.0,103.85606729204268,53.3
2000-01-01,Estonia,Total,Total,463900.0,191.96073887711864,1401250.0,89.21755330291182,33.1
2000-01-01,Ireland,Total,Total,1319000.0,165.34768770221874,3777565.0,107.7159200107215,34.9
2000-01-01,Greece,Total,Total,3195000.0,184.04377880184333,10775627.0,106.46914323362012,29.7
2000-01-01,Spain,Total,Total,17449000.0,145.45681893964655,40470182.0,104.16170064844292,43.1
2000-01-01,France,Total,Total,28060000.0,119.15074309978768,60545022.0,104.33508546823111,46.3
2000-01-01,Croatia,Total,Total,1119000.0,140.75471698113208,4497735.0,94.24163907139068,24.9
2000-01-01,Italy,Total,Total,32584000.0,118.85030639042895,56923524.0,100.40420951925377,57.2
2000-01-01,Cyprus,Total,Total,268000.0,149.72067039106145,690497.0,120.57818407243455,38.8
2000-01-01,Latvia,Total,Total,556800.0,167.7932237815554,2381715.0,89.26499359104095,23.4
2000-01-01,Lithuania,Total,Total,1172394.0,237.8177613696296,3512074.0,95.08261075320517,33.4
2000-01-01,Luxembourg,Total,Total,273090.0,142.234375,433600.0,114.3158449775903,63.0
2000-01-01,Hungary,Total,Total,2365000.0,121.62178145825801,10221644.0,98.52355071503388,23.1
2000-01-01,Malta,Total,Total,189123.0,173.29906259449652,388759.0,110.30814629855574,48.6
2000-01-01,Netherlands,Total,Total,6539000.0,118.696678163006,15863950.0,106.52255278368938,41.2
2000-01-01,Austria,Total,Total,4097000.0,136.97759946506184,8002186.0,104.6746436605816,51.2
2000-01-01,Poland,Total,Total,9991300.0,189.92534376956746,38263303.0,100.59124459036832,26.1
2000-01-01,Portugal,Total,Total,5260000.0,206.1128526645768,10249022.0,102.53128377915355,51.3
2000-01-01,Romania,Total,Total,3128782.0,247.726207442597,22455485.0,96.74336678170356,13.9
2000-01-01,Slovenia,Total,Total,869000.0,150.2763424571306,1987755.0,99.56811764511413,43.7
2000-01-01,Slovakia,Total,Total,1274200.0,99.99654697216546,5398657.0,102.0991125947323,23.6
2000-01-01,Finland,Total,Total,2135000.0,110.10830324909749,5171302.0,103.95866180790662,41.3
2000-01-01,Sweden,Total,Total,3999000.0,111.08333333333333,8861426.0,103.92149021483309,45.1
2000-01-01,United Kingdom,Total,Total,25067000.0,120.96805327671075,58785246.0,102.84877582388374,42.6
2000-01-01,Iceland,Total,Total,159000.0,132.5,279049.0,109.95488307031542,57.0
2000-01-01,Liechtenstein,Total,Total,22000.0,130.25458851391357,32426.0,113.96738366371433,67.8
2000-01-01,Norway,Total,Total,1851000.0,114.75511469311841,4478497.0,105.79669916912269,41.3
2000-01-01,Switzerland,Total,Total,3545000.0,118.7604690117253,7164444.0,107.35098930901954,49.5
2001-01-01,Belgium,Total,Total,4740000.0,122.67080745341615,10263414.0,103.1728881875377,46.2
2001-01-01,Bulgaria,Total,Total,2086000.0,158.39028094153377,8149468.0,92.95291097335692,25.6
2001-01-01,Czechia,Total,Total,3529800.0,146.4039817503111,10232027.0,98.74470450107516,34.5
2001-01-01,Denmark,Total,Total,1873000.0,117.79874213836479,5349212.0,104.1633100693635,35.0
2001-01-01,Germany,Total,Total,44383000.0,144.64070392700017,82259540.0,103.97749512970911,54.0
2001-01-01,Estonia,Total,Total,407300.0,168.53979078389833,1392720.0,88.67444841108393,29.2
2001-01-01,Ireland,Total,Total,1404000.0,176.00314900221005,3832783.0,109.29044160628692,36.6
2001-01-01,Greece,Total,Total,3424000.0,197.23502304147465,10835989.0,107.06555311527876,31.6
2001-01-01,Spain,Total,Total,18151000.0,151.3087695898633,40665545.0,104.66452374728101,44.6
2001-01-01,France,Total,Total,28700000.0,121.86836518046708,60979315.0,105.0834871662808,47.1
2001-01-01,Croatia,Total,Total,1185000.0,149.0566037735849,4295406.0,90.00221265083113,27.6
2001-01-01,Italy,Total,Total,33239000.0,121.23942223519113,56960692.0,100.46976806864035,58.4
2001-01-01,Cyprus,Total,Total,280000.0,156.4245810055866,697549.0,121.80964105787953,40.1
2001-01-01,Latvia,Total,Total,586200.0,176.65299529588324,2353384.0,88.20316774981822,24.9
2001-01-01,Lithuania,Total,Total,1133477.0,229.92352630938373,3486998.0,94.4037265533713,32.5
2001-01-01,Luxembourg,Total,Total,281000.0,146.35416666666669,439000.0,115.73952016873189,64.0
2001-01-01,Hungary,Total,Total,2482800.0,127.67972896598859,10200298.0,98.31780262660867,24.3
2001-01-01,Malta,Total,Total,195400.0,179.0508654736051,391415.0,111.06177113185598,49.9
2001-01-01,Netherlands,Total,Total,6711000.0,121.8188418950808,15987075.0,107.34930711104742,42.0
2001-01-01,Austria,Total,Total,4182000.0,139.81945837512538,8020946.0,104.92003864578594,52.1
2001-01-01,Poland,Total,Total,10503100.0,199.65418695726723,38253955.0,100.56666942615861,27.5
2001-01-01,Portugal,Total,Total,5537000.0,216.96708463949844,10330774.0,103.34913132709652,53.6
2001-01-01,Romania,Total,Total,3225500.0,255.3840063341251,22430457.0,96.63554043175776,14.4
2001-01-01,Slovenia,Total,Total,885000.0,153.04322563240572,1990094.0,99.68527988451079,44.5
2001-01-01,Slovakia,Total,Total,1292800.0,101.45623601131336,5378783.0,101.72325656911192,24.0
2001-01-01,Finland,Total,Total,2161000.0,111.44920061887571,5181115.0,104.15593250459403,41.7
2001-01-01,Sweden,Total,Total,4019000.0,111.63888888888889,8882792.0,104.17205785032763,45.2
2001-01-01,United Kingdom,Total,Total,25783000.0,124.42331821252775,58999781.0,103.22411936027682,43.7
2001-01-01,Iceland,Total,Total,160000.0,133.33333333333331,283361.0,111.65395905983411,56.5
2001-01-01,Liechtenstein,Total,Total,22630.0,133.9846062759029,32863.0,115.50330380992548,68.9
2001-01-01,Switzerland,Total,Total,3630000.0,121.60804020100502,7204055.0,107.94451478531882,50.4
2002-01-01,Belgium,Total,Total,4787000.0,123.8871635610766,10309725.0,103.63842914933198,46.4
2002-01-01,Bulgaria,Total,Total,2174100.0,165.07972665148063,7868815.0,89.75178013593225,27.6
2002-01-01,Czechia,Total,Total,3647100.0,151.26918291165492,10201182.0,98.44703323707873,35.8
2002-01-01,Denmark,Total,Total,1888000.0,118.74213836477988,5368354.0,104.53605545342153,35.2
2002-01-01,Germany,Total,Total,44657000.0,145.53364836239206,82440309.0,104.20599030263497,54.2
2002-01-01,Estonia,Total,Total,400700.0,165.80872616525423,1383510.0,88.08804793585122,29.0
2002-01-01,Ireland,Total,Total,1470000.0,184.27680130573276,3899702.0,111.19861304773066,37.7
2002-01-01,Greece,Total,Total,3646000.0,210.02304147465435,10888274.0,107.58215777818793,33.5
2002-01-01,Spain,Total,Total,18733000.0,156.16038679559853,41035278.0,105.61613839694705,45.7
2002-01-01,France,Total,Total,29160000.0,123.82165605095541,61424036.0,105.84985906626154,47.5
2002-01-01,Croatia,Total,Total,1228000.0,154.46540880503144,4305494.0,90.21358785522894,28.5
2002-01-01,Italy,Total,Total,33706000.0,122.94280711992998,56987507.0,100.51706554232203,59.1
2002-01-01,Cyprus,Total,Total,288000.0,160.89385474860336,705539.0,123.2048964909064,40.8
2002-01-01,Latvia,Total,Total,619100.0,186.56750151429767,2320956.0,86.98778924644134,26.7
2002-01-01,Lithuania,Total,Total,1180945.0,239.55231449551704,3454637.0,93.52761506865188,34.2
2002-01-01,Luxembourg,Total,Total,287000.0,149.47916666666669,444050.0,117.07092011600318,64.6
2002-01-01,Hungary,Total,Total,2629500.0,135.22387921542895,10174853.0,98.0725454304136,25.8
2002-01-01,Malta,Total,Total,201900.0,185.007009923853,394641.0,111.97713021025453,51.2
2002-01-01,Netherlands,Total,Total,6855000.0,124.43274641495734,16105285.0,108.14305841287073,42.6
2002-01-01,Austria,Total,Total,3987000.0,133.2998996990973,8063640.0,105.47850844846798,49.4
2002-01-01,Poland,Total,Total,11028900.0,209.64915715674462,38242197.0,100.5357585595799,28.8
2002-01-01,Portugal,Total,Total,5788000.0,226.80250783699057,10394669.0,103.98833732910032,55.7
2002-01-01,Romania,Total,Total,2971000.0,235.23357086302457,21833483.0,94.0636398630931,13.6
2002-01-01,Slovenia,Total,Total,914500.0,158.14466648681926,1994026.0,99.88223667173084,45.9
2002-01-01,Slovakia,Total,Total,1326900.0,104.13233258308456,5378951.0,101.72643377613136,24.7
2002-01-01,Finland,Total,Total,2195000.0,113.20268179473956,5194901.0,104.43307240315029,42.3
2002-01-01,Sweden,Total,Total,4043000.0,112.30555555555554,8909128.0,104.48091066547252,45.4
2002-01-01,United Kingdom,Total,Total,26460000.0,127.69037737670108,59239564.0,103.64363598547524,44.7
2002-01-01,Iceland,Total,Total,162000.0,135.0,286575.0,112.92038536556535,56.5
2002-01-01,Liechtenstein,Total,Total,23000.0,136.17525162818237,33525.0,117.83002952340784,68.6
2002-01-01,Switzerland,Total,Total,3701000.0,123.98659966499162,7255653.0,108.71765173026064,51.0
2003-01-01,Belgium,Total,Total,4821000.0,124.76708074534162,10355844.0,104.10204003264245,46.6
2003-01-01,Bulgaria,Total,Total,2309000.0,175.3227031131359,7805506.0,89.02967706849127,29.6
2003-01-01,Czechia,Total,Total,3706012.0,153.7126503525508,10192649.0,98.36468508030514,36.4
2003-01-01,Germany,Total,Total,45023000.0,146.7264135571126,82536680.0,104.32780492964535,54.5
2003-01-01,Estonia,Total,Total,434000.0,179.58818855932205,1375190.0,87.55831373889833,31.6
2003-01-01,Ireland,Total,Total,1532000.0,192.04902013631468,3964191.0,113.03749390499492,38.6
2003-01-01,Greece,Total,Total,3840000.0,221.19815668202767,10915770.0,107.85383343681565,35.2
2003-01-01,Spain,Total,Total,18688000.0,155.78526175391798,41827838.0,107.6560204381479,44.7
2003-01-01,France,Total,Total,29560000.0,125.52016985138003,61864088.0,106.6081850444149,47.8
2003-01-01,Croatia,Total,Total,1282000.0,161.25786163522014,4305384.0,90.21128301061319,29.8
2003-01-01,Italy,Total,Total,34310000.0,125.14590020426029,57130506.0,100.76929345352872,60.1
2003-01-01,Cyprus,Total,Total,303000.0,169.27374301675977,713720.0,124.63350533916582,42.5
2003-01-01,Latvia,Total,Total,648900.0,195.54781413766398,2299390.0,86.1795108202718,28.2
2003-01-01,Lithuania,Total,Total,1256853.0,254.95009939551298,3431497.0,92.90114432434832,36.6
2003-01-01,Luxembourg,Total,Total,293000.0,152.60416666666669,448300.0,118.19140522014237,65.4
2003-01-01,Hungary,Total,Total,2777000.0,142.80917002519345,10142362.0,97.75937382257027,27.4
2003-01-01,Netherlands,Total,Total,6909000.0,125.41296060991105,16192572.0,108.72916931619744,42.7
2003-01-01,Austria,Total,Total,4054000.0,135.53995319291207,8100273.0,105.95769578817966,50.0
2003-01-01,Poland,Total,Total,11243800.0,213.7342067875314,38218531.0,100.47354248810076,29.4
2003-01-01,Slovenia,Total,Total,890000.0,153.9078766246792,1995033.0,99.93267804628084,44.6
2003-01-01,Slovakia,Total,Total,1356200.0,106.43173520926919,5374873.0,101.6493108581239,25.2
2003-01-01,Finland,Total,Total,2275000.0,117.32851985559567,5206295.0,104.6621259360206,43.7
2003-01-01,Sweden,Total,Total,4075000.0,113.19444444444444,8940788.0,104.8522001599852,45.6
2003-01-01,United Kingdom,Total,Total,26953000.0,130.06949136183766,59501394.0,104.10172533282554,45.3
2003-01-01,Iceland,Total,Total,167000.0,139.16666666666666,288471.0,113.66747443702347,57.9
2003-01-01,Liechtenstein,Total,Total,23520.0,139.25399644760213,33863.0,119.01799522001969,69.5
2003-01-01,Switzerland,Total,Total,3754000.0,125.76214405360133,7313853.0,109.58971208522816,51.3
2004-01-01,Belgium,Total,Total,4874000.0,126.13871635610765,10396421.0,104.50994000471663,46.9
2004-01-01,Bulgaria,Total,Total,2438000.0,185.11769172361429,7745147.0,88.34122172963468,31.5
2004-01-01,Czechia,Total,Total,3816000.0,158.27457486520115,10195347.0,98.3907222685127,37.4
2004-01-01,Germany,Total,Total,45376000.0,147.87681277497148,82531671.0,104.32147346616884,55.0
2004-01-01,Estonia,Total,Total,471000.0,194.89870233050848,1366250.0,86.98910415707638,34.5
2004-01-01,Ireland,Total,Total,1582000.0,198.31693854807432,4028851.0,114.88125076633105,39.3
2004-01-01,Greece,Total,Total,4073511.0,234.64925115207373,10940369.0,108.09688513621131,37.2
2004-01-01,Spain,Total,Total,19542000.0,162.90430143381127,42547451.0,109.50815230868724,45.9
2004-01-01,France,Total,Total,29900000.0,126.96390658174097,62292241.0,107.34600589859645,48.0
2004-01-01,Croatia,Total,Total,1329000.0,167.16981132075472,4305725.0,90.21842802892202,30.9
2004-01-01,Italy,Total,Total,33973000.0,123.91669098336737,57495900.0,101.41379142475549,59.1
2004-01-01,Cyprus,Total,Total,336000.0,187.7094972067039,722893.0,126.23534239638177,46.5
2004-01-01,Latvia,Total,Total,686100.0,206.758137278242,2276520.0,85.32235939643347,30.1
2004-01-01,Lithuania,Total,Total,1315914.0,266.9305042800925,3398929.0,92.01942871499317,38.7
2004-01-01,Luxembourg,Total,Total,299000.0,155.72916666666669,454960.0,119.94727128921699,65.7
2004-01-01,Hungary,Total,Total,2828000.0,145.43188074585777,10116742.0,97.51242985061046,28.0
2004-01-01,Netherlands,Total,Total,6992000.0,126.91958613178436,16258032.0,109.16871724122372,43.0
2004-01-01,Austria,Total,Total,4109000.0,137.37880307589435,8142573.0,106.51101177294213,50.5
2004-01-01,Poland,Total,Total,11975000.0,227.6336404312322,38190608.0,100.40013509505117,31.4
2004-01-01,Romania,Total,Total,3225300.0,255.3681710213777,21521142.0,92.71800337722054,15.0
2004-01-01,Slovenia,Total,Total,911000.0,157.5394107922278,1996433.0,100.00280508140496,45.6
2004-01-01,Slovakia,Total,Total,1197000.0,93.93805268064828,5371875.0,101.59261284238423,22.3
2004-01-01,Finland,Total,Total,2347000.0,121.04177411036616,5219732.0,104.93224988908172,45.0
2004-01-01,Sweden,Total,Total,4113000.0,114.25,8975670.0,105.26127533836775,45.8
2004-01-01,United Kingdom,Total,Total,27765100.0,133.9885146221407,59793759.0,104.61323773414728,46.4
2004-01-01,Iceland,Total,Total,175000.0,145.83333333333331,290570.0,114.49455247552063,60.2
2004-01-01,Liechtenstein,Total,Total,23940.0,141.74067495559504,34294.0,120.53282721777028,69.8
2004-01-01,Norway,Total,Total,1978000.0,122.6286422814631,4577457.0,108.13445698157102,43.2
2004-01-01,Switzerland,Total,Total,3811000.0,127.67169179229481,7364148.0,110.34332506724004,51.8
2005-01-01,Belgium,Total,Total,4919000.0,127.30331262939958,10445852.0,105.00684474187312,47.1
2005-01-01,Bulgaria,Total,Total,2538000.0,192.7107061503417,7688573.0,87.69593813745337,33.0
2005-01-01,Czechia,Total,Total,3959000.0,164.20572376607217,10198855.0,98.4245764035135,38.8
2005-01-01,Germany,Total,Total,46090000.0,150.20368258106566,82500849.0,104.28251391989751,55.9
2005-01-01,Estonia,Total,Total,493700.0,204.2919094279661,1358850.0,86.51794633767118,36.3
2005-01-01,Ireland,Total,Total,1662000.0,208.34560800688968,4111672.0,117.24286207181697,40.4
2005-01-01,Greece,Total,Total,4303129.0,247.87609447004607,10969912.0,108.38878628484525,39.2
2005-01-01,France,Total,Total,30100000.0,127.81316348195328,62772870.0,108.1742567792966,48.0
2005-01-01,Croatia,Total,Total,1374000.0,172.83018867924528,4310861.0,90.32604331934502,31.9
2005-01-01,Italy,Total,Total,34667000.0,126.44805952728333,57874753.0,102.08202897078297,59.9
2005-01-01,Cyprus,Total,Total,355000.0,198.32402234636874,733067.0,128.01197928945004,48.4
2005-01-01,Latvia,Total,Total,742400.0,223.72429837540722,2249724.0,84.31806426949112,33.0
2005-01-01,Lithuania,Total,Total,1455276.0,295.1998052659337,3355220.0,90.8360920787458,43.4
2005-01-01,Luxembourg,Total,Total,307000.0,159.89583333333331,461230.0,121.6003163722647,66.6
2005-01-01,Hungary,Total,Total,2889000.0,148.56884847057395,10097549.0,97.32743392345104,28.6
2005-01-01,Malta,Total,Total,212720.0,194.92169960872712,402668.0,114.25474562324433,52.8
2005-01-01,Netherlands,Total,Total,7092000.0,128.73479760392087,16305526.0,109.48762786070428,43.5
2005-01-01,Austria,Total,Total,4157000.0,138.98361751922434,8201359.0,107.27997710344445,50.7
2005-01-01,Poland,Total,Total,12339000.0,234.55294273745088,38173835.0,100.35604018391624,32.3
2005-01-01,Romania,Total,Total,3364000.0,266.34996041171814,21382354.0,92.12007292108035,15.7
2005-01-01,Slovenia,Total,Total,960000.0,166.0129905165079,1997590.0,100.0607600668611,48.1
2005-01-01,Slovakia,Total,Total,1303700.0,102.31164517941617,5372685.0,101.6079315190851,24.3
2005-01-01,Finland,Total,Total,2430000.0,125.32233109850439,5236611.0,105.27156835330132,46.4
2005-01-01,Sweden,Total,Total,4154000.0,115.3888888888889,9011392.0,105.68020153302922,46.1
2005-01-01,United Kingdom,Total,Total,28285000.0,136.49744233182128,60182050.0,105.29257918001676,47.0
2005-01-01,Iceland,Total,Total,187000.0,155.83333333333334,293577.0,115.67941367693126,63.7
2005-01-01,Liechtenstein,Total,Total,24390.0,144.404973357016,34600.0,121.6083227892591,70.5
2005-01-01,Norway,Total,Total,2029000.0,125.79045257284562,4606363.0,108.81731093596301,44.0
2005-01-01,Switzerland,Total,Total,3864000.0,129.44723618090453,7415102.0,111.10681240962863,52.1
2006-01-01,Belgium,Total,Total,4976000.0,128.77846790890268,10511382.0,105.66558454940005,47.3
2006-01-01,Bulgaria,Total,Total,1768000.0,134.24449506454062,7629371.0,87.02067955180769,23.2
2006-01-01,Czechia,Total,Total,4109000.0,170.42720862712568,10223577.0,98.66315734008408,40.2
2006-01-01,Denmark,Total,Total,2479000.0,155.91194968553458,5427459.0,105.6869861777319,45.7
2006-01-01,Germany,Total,Total,46570000.0,151.76796480365,82437995.0,104.2030653662236,56.5
2006-01-01,Estonia,Total,Total,554000.0,229.2439088983051,1350700.0,85.99903603656949,41.0
2006-01-01,Ireland,Total,Total,1779000.0,223.0125370904072,4208156.0,119.99406895411138,42.3
2006-01-01,Greece,Total,Total,4543016.0,261.6944700460829,11004716.0,108.73266901771107,41.3
2006-01-01,Spain,Total,Total,21053000.0,175.50016672224075,44009971.0,113.27236988577552,47.8
2006-01-01,France,Total,Total,30400000.0,129.08704883227176,63229635.0,108.96138367659785,48.1
2006-01-01,Croatia,Total,Total,1426000.0,179.37106918238993,4312487.0,90.36011311339249,33.1
2006-01-01,Italy,Total,Total,35297000.0,128.74598774438283,58064214.0,102.41620859641066,60.8
2006-01-01,Cyprus,Total,Total,373000.0,208.3798882681564,744013.0,129.92342684513363,50.1
2006-01-01,Latvia,Total,Total,822010.0,247.71499260178942,2227874.0,83.49914172419737,36.9
2006-01-01,Lithuania,Total,Total,1592238.0,322.9822710860481,3289835.0,89.06591966663309,48.4
2006-01-01,Luxembourg,Total,Total,315000.0,164.0625,469086.0,123.67150013182177,67.2
2006-01-01,Hungary,Total,Total,3214000.0,165.28220110225845,10076581.0,97.12532927067767,31.9
2006-01-01,Malta,Total,Total,217924.0,199.6902804885871,404999.0,114.91615356240956,53.8
2006-01-01,Netherlands,Total,Total,7230000.0,131.23978943546922,16334210.0,109.68023392061038,44.3
2006-01-01,Austria,Total,Total,4205000.0,140.58843196255432,8254298.0,107.97245925279057,50.9
2006-01-01,Poland,Total,Total,13384000.0,254.41742325942477,38157055.0,100.31192687032629,35.1
2006-01-01,Romania,Total,Total,3221000.0,255.027711797308,21257016.0,91.58008814205265,15.2
2006-01-01,Slovenia,Total,Total,980000.0,169.47159448560183,2003358.0,100.34968345157252,48.9
2006-01-01,Slovakia,Total,Total,1333700.0,104.66598233933217,5372928.0,101.61252712209534,24.8
2006-01-01,Finland,Total,Total,2506000.0,129.24187725631768,5255580.0,105.65290207850904,47.7
2006-01-01,Sweden,Total,Total,4202000.0,116.72222222222221,9047752.0,106.10660980910257,46.4
2006-01-01,Liechtenstein,Total,Total,24290.0,143.8129070455891,34905.0,122.68030366933785,69.6
2006-01-01,Norway,Total,Total,2084000.0,129.20024798512088,4640219.0,109.61710002749747,44.9
2006-01-01,Switzerland,Total,Total,3900000.0,130.6532663316583,7459128.0,111.7664916052953,52.3
2007-01-01,Belgium,Total,Total,5049000.0,130.66770186335404,10584534.0,106.40094445173808,47.7
2007-01-01,Bulgaria,Total,Total,2082000.0,158.0865603644647,7572673.0,86.37398161442486,27.5
2007-01-01,Czechia,Total,Total,4280000.0,177.5197013687267,10254233.0,98.95900464982877,41.7
2007-01-01,Denmark,Total,Total,2554000.0,160.62893081761007,5447084.0,106.06913684966474,46.9
2007-01-01,Estonia,Total,Total,523800.0,216.74721927966104,1342920.0,85.50368362643806,39.0
2007-01-01,Ireland,Total,Total,1883000.0,236.04980738686723,4340118.0,123.75691836542657,43.4
2007-01-01,Greece,Total,Total,4798530.0,276.41301843317973,11036008.0,109.04185125184618,43.5
2007-01-01,Spain,Total,Total,21760000.0,181.39379793264422,44784666.0,115.26627119029264,48.6
2007-01-01,France,Total,Total,30700000.0,130.36093418259023,63645065.0,109.67727943688128,48.2
2007-01-01,Croatia,Total,Total,1510000.0,189.937106918239,4313530.0,90.38196723097644,35.0
2007-01-01,Italy,Total,Total,35680000.0,130.14298220017508,58223744.0,102.69759461082195,61.3
2007-01-01,Cyprus,Total,Total,411000.0,229.60893854748602,757916.0,132.35124114868464,54.2
2007-01-01,Latvia,Total,Total,904870.0,272.68508333910927,2208840.0,82.78576086712091,41.0
2007-01-01,Lithuania,Total,Total,1587903.0,322.10292506795406,3249983.0,87.98700384545828,48.9
2007-01-01,Luxembourg,Total,Total,322000.0,167.70833333333331,476187.0,125.54363300817295,67.6
2007-01-01,Hungary,Total,Total,3262000.0,167.75063472170726,10066158.0,97.02486490612901,32.4
2007-01-01,Malta,Total,Total,224009.0,205.26614802393453,405616.0,115.09122378912124,55.2
2007-01-01,Netherlands,Total,Total,7392000.0,134.18043202033036,16357992.0,109.83992424680918,45.2
2007-01-01,Austria,Total,Total,4246000.0,141.95921096623204,8282984.0,108.34769382345009,51.3
2007-01-01,Poland,Total,Total,14589000.0,277.3233553445718,38125479.0,100.2289160246817,38.3
2007-01-01,Romania,Total,Total,3541000.0,280.36421219319084,21130503.0,91.03504119420656,16.8
2007-01-01,Slovenia,Total,Total,1014000.0,175.3512212330615,2010377.0,100.70127035124128,50.4
2007-01-01,Slovakia,Total,Total,1433900.0,112.52946845345161,5373180.0,101.6172929326245,26.7
2007-01-01,Finland,Total,Total,2570000.0,132.5425477050026,5276955.0,106.08260361134234,48.7
2007-01-01,Sweden,Total,Total,4258000.0,118.27777777777777,9113257.0,106.87481316785346,46.7
2007-01-01,Liechtenstein,Total,Total,24368.0,144.27471876850205,35168.0,123.60466751019261,69.3
2007-01-01,Norway,Total,Total,2155000.0,133.60198388096714,4681134.0,110.5836457115751,46.0
2007-01-01,Switzerland,Total,Total,3956000.0,132.52931323283082,7508739.0,112.50985563055806,52.7
2008-01-01,Belgium,Total,Total,5131000.0,132.78985507246378,10666866.0,107.22858623158409,48.1
2008-01-01,Bulgaria,Total,Total,2366000.0,179.65072133637054,7518002.0,85.75040365868291,31.5
2008-01-01,Czechia,Total,Total,4423000.0,183.45085026959768,10343422.0,99.81972769617593,42.8
2008-01-01,Denmark,Total,Total,2580000.0,162.26415094339623,5475791.0,106.62813808987754,47.1
2008-01-01,Germany,Total,Total,41321000.0,134.66188691543098,82217837.0,103.92478180941345,50.3
2008-01-01,Estonia,Total,Total,551800.0,228.33355402542375,1338440.0,85.21844213577113,41.2
2008-01-01,Ireland,Total,Total,2000500.0,250.77941565450232,4457765.0,127.11158065224394,44.9
2008-01-01,Greece,Total,Total,5023944.0,289.3976958525346,11060937.0,109.28816353341189,45.4
2008-01-01,Spain,Total,Total,22145000.0,184.60320106702235,45668939.0,117.54220312253601,48.5
2008-01-01,Croatia,Total,Total,1551000.0,195.0943396226415,4311967.0,90.34921748429981,36.0
2008-01-01,Italy,Total,Total,36105000.0,131.69317187044064,58652875.0,103.45451469952214,61.6
2008-01-01,Cyprus,Total,Total,444000.0,248.04469273743015,776333.0,135.5673136530721,57.2
2008-01-01,Latvia,Total,Total,932830.0,281.1109068608986,2191810.0,82.1474885125968,42.6
2008-01-01,Lithuania,Total,Total,1671065.0,338.9721692563593,3212605.0,86.9750667892535,52.0
2008-01-01,Luxembourg,Total,Total,328000.0,170.83333333333331,483799.0,127.55048774057474,67.8
2008-01-01,Hungary,Total,Total,3055000.0,157.10551473783434,10045401.0,96.82479402299201,30.4
2008-01-01,Malta,Total,Total,229470.0,210.27022569205815,407832.0,115.72000113497715,56.3
2008-01-01,Netherlands,Total,Total,7542000.0,136.90324922853512,16405399.0,110.15825068252137,46.0
